
05/24/2023,14:18 ,8989 E COLUMBUS CT,Bomb Threat,2023122821
05/24/2023,13:55 ,4313 W PINEBROOK CT,911,2023122799
05/24/2023,12:51 ,6063 E GILMORE LN,911,2023122730
05/24/2023,011:43 ,5450 N RTE Z,Assault,2023122675
05/24/2023,011:38 ,6841 E ST CHARLES RD,911,2023122672
05/24/2023,011:38 ,14605 S WREN SCHOOL RD,911,2023122671
05/24/2023,011:13 ,5880 N ONEAL RD,Fraud,2023122638
05/24/2023,010:35 ,6960 E CLAYSVILLE RD,911,2023122590
05/24/2023,08:15 ,7351 N BALLEW RD,911,2023122458
05/23/2023,20:33 ,8780 N REAMS RD,911,2023122225
05/23/2023,19:50 ,749 DEMARET DR,911,2023122188
05/23/2023,19:00 ,5455 N ROCKY FORK DR,Vandalism,2023122144
05/23/2023,18:46 ,10822 E I70 DR SE,911,2023122128
05/23/2023,15:54 ,8600 E I70 DR SE,911,2023121961
05/23/2023,15:38 ,S BETHEL CHURCH RD/E OLD PLANK RD,Vandalism,2023121941
05/23/2023,15:21 ,4003 S PONDEROSA ST,Tresspassing,2023121921
05/23/2023,14:31 ,7560 E SUNNY VALE DR,911,2023121875
05/23/2023,14:11 ,15700-BLK S RIVER RD,911,2023121855
05/23/2023,14:06 ,555 W CLUB HOUSE RD,911,2023121849
05/23/2023,14:04 ,3600 E BIGGS RD,911,2023121847
05/23/2023,13:53 ,555 W CLUB HOUSE RD,911,2023121833
05/23/2023,011:26 ,555 W CLUB HOUSE RD,911,2023121707
05/23/2023,011:22 ,4454-C W BELLVIEW DR,911,2023121702
05/23/2023,010:18 ,2200 N RTE J,911,2023121613
05/23/2023,010:11 ,17078 N RTE F,911,2023121603
05/23/2023,09:52 ,15080 EVERGLADES DR,Harassment,2023121580
05/23/2023,09:10 ,5350 E SPIVA CROSSING RD,911,2023121545
05/23/2023,08:40 ,6285 E LOW CROSSINGS RD,Theft,2023121508
05/23/2023,07:18 ,4470 N HWY 763,Tresspassing,2023121444
05/23/2023,06:22 ,8451 E TRADE CENTER DR,911,2023121428
05/23/2023,04:40 ,700 E LAKE RD,911,2023121400
05/23/2023,04:21 ,31 S FIRST ST,Warrant,2023121396
05/23/2023,03:25 ,31 S FIRST ST,Death Investigation,2023121392
05/22/2023,231:31 ,1250 S HWY UU,911,2023121318
05/22/2023,21:58 ,6200 N WATER CRESS CIR,911,2023121269
05/22/2023,21:50 ,W CUNNINGHAM DR/N MOBERLY DR,Shots Fired,2023121266
05/22/2023,18:20 ,1520 S DANIEL BOONE BLVD,911,2023121134
05/22/2023,18:15 ,753 DEMARET DR,Disturbance,2023121130
05/22/2023,17:48 ,16003 N WILLET RD,911,2023121111
05/22/2023,17:32 ,5330 E RAITT RD,911,2023121098
05/22/2023,17:32 ,8771 E COLUMBUS CT,911,2023121097
05/22/2023,17:16 ,9400 S RANGELINE RD,911,2023121079
05/22/2023,15:27 ,460 N EAST PARK LN,Theft,2023120985
05/22/2023,14:36 ,7105 N MOBERLY DR,911,2023120941
05/22/2023,14:05 ,14103 S RANGELINE RD,911,2023120907
05/22/2023,14:04 ,8800 E BALL RD,911,2023120904
05/22/2023,13:14 ,7402-3 N SVENA DR,911,2023120852
05/22/2023,12:30 ,1323 S ROSETA AVE,911,2023120811
05/22/2023,011:57 ,10641 W KINGS LN,911,2023120775
05/22/2023,09:47 ,5479 N ROCKY FORK DR,Harassment,2023120637
05/22/2023,08:58 ,700 E LAKE RD,911,2023120593
05/22/2023,08:33 ,22801 S DEMARCO RD,911,2023120570
05/22/2023,07:03 ,7480-BLK W BLACK WALNUT DR,911,2023120505
05/22/2023,06:55 ,161 E HIGH POINT LN,911,2023120500
05/22/2023,00:32 ,N LAKEWOOD DR/E TRIKALLA DR,911,2023120429
05/21/2023,21:54 ,4476 W BELLVIEW DR,911,2023120364
05/21/2023,21:51 ,S RIVER RD/KATY TRL,911,2023120361
05/21/2023,20:09 ,10280 N HWY VV,911,2023120287
05/21/2023,19:53 ,5393-B S PONDEROSA ST,911,2023120273
05/21/2023,19:06 ,4305 W SOUTH PINEBROOK LN,911,2023120238
05/21/2023,18:31 ,7361 E SUNBURST CT,911,2023120221
05/21/2023,18:04 ,8801 E RTE H,911,2023120200
05/21/2023,17:46 ,5409 E THOMPSON RD,911,2023120191
05/21/2023,17:13 ,307 LEWIS ST,911,2023120171
05/21/2023,16:37 ,741-A DEMARET DR,Disturbance,2023120145
05/21/2023,16:18 ,9816 E HWY OO,911,2023120131
05/21/2023,16:18 ,3501-121 NEW HAVEN RD,Disturbance,2023120130
05/21/2023,16:15 ,4207 W NURSERY CT,911,2023120128
05/21/2023,15:53 ,12120 S RTE N,911,2023120116
05/21/2023,15:44 ,18545 N TUCKER SCHOOL RD,911,2023120112
05/21/2023,15:36 ,2121-1 E COUNTY DR,Vandalism,2023120106
05/21/2023,15:21 ,800 E LAKE RD,911,2023120102
05/21/2023,15:15 ,6401-G W HWY 40,911,2023120097
05/21/2023,15:12 ,8021 E MCLANE DAILING RD,Tresspassing,2023120094
05/21/2023,14:49 ,14200 S CRUMP LN,911,2023120077
05/21/2023,12:17 ,11935 N NICOLE DR,911,2023120002
05/21/2023,011:40 ,681 W WORSTELL LN,911,2023119984
05/21/2023,011:22 ,9101 E MOUNT HOPE RD,911,2023119969
05/21/2023,010:21 ,2130 E FRIENDSHIP CHURCH RD,Theft,2023119927
05/21/2023,00:22 ,9208 W HWY 124,911,2023119721
05/20/2023,130:45 ,1100 S ROSETA AVE,911,2023119668
05/20/2023,21:48 ,1460 N DAWN DR,Shots Fired,2023119640
05/20/2023,19:35 ,5910 E ST CHARLES RD,Warrant,2023119563
05/20/2023,19:00 ,4450 E CHRISTIAN SCHOOL RD,911,2023119539
05/20/2023,17:54 ,4001-48 S PONDEROSA ST,Tresspassing,2023119481
05/20/2023,16:36 ,640 N SHILOH AVE,911,2023119432
05/20/2023,16:19 ,50 C3,911,2023119413
05/20/2023,15:28 ,3541 N STADIUM BLVD,911,2023119385
05/20/2023,15:09 ,4614 W GEORGETOWN DR,911,2023119370
05/20/2023,15:00 ,7510 E RICHLAND RD,911,2023119367
05/20/2023,14:55 ,1305 S EL CHAPARRAL AVE,Vandalism,2023119364
05/20/2023,13:36 ,7101 N MOBERLY DR,911,2023119307
05/20/2023,12:14 ,2141 S PURDY LN,911,2023119246
05/20/2023,011:27 ,221 N RANGELINE RD,911,2023119224
05/20/2023,08:36 ,8033 N HWY 63 SB,Tresspassing,2023119114
05/20/2023,07:34 ,295 E CHRIS DR,911,2023119075
05/20/2023,07:23 ,330 E CHRIS DR,911,2023119071
05/19/2023,231:33 ,1160 E HIGH POINT LN,911,2023118929
05/19/2023,130:21 ,1901 E NORTHWOOD DR,911,2023118893
05/19/2023,21:55 ,5851 S ARROWHEAD LAKE DR,Theft,2023118870
05/19/2023,21:16 ,7016 N MOBERLY DR,911,2023118845
05/19/2023,20:24 ,2121-1 E COUNTY DR,Assault,2023118808
05/19/2023,20:12 ,W GILLESPIE BRIDGE RD/S COATS LN,Shots Fired,2023118799
05/19/2023,20:00 ,1752 N PARKSIDE CT,Fraud,2023118795
05/19/2023,18:53 ,13725 S BOB VEACH RD,911,2023118753
05/19/2023,16:27 ,705 E WALNUT ST,DUI,2023118653
05/19/2023,15:10 ,4300 E BONNE FEMME CHURCH RD,911,2023118597
05/19/2023,15:04 ,E DAVID ALLEN RD/S RANGELINE RD,911,2023118593
05/19/2023,14:54 ,2401 E CALVERT HILL RD,Drug Crime,2023118578
05/19/2023,14:41 ,N LOCUST GROVE CHURCH RD/W ELIZABETH ST,911,2023118572
05/19/2023,14:00 ,4200-2 S BEARFIELD RD,Assault,2023118550
05/19/2023,13:02 ,7105 W RIVER OAKS RD,911,2023118509
05/19/2023,12:34 ,110-17 E CANADA ST,911,2023118486
05/19/2023,011:59 ,1470 W WOODIE PROCTOR RD,911,2023118466
05/19/2023,011:10 ,14605 S WREN SCHOOL RD,911,2023118413
05/19/2023,010:27 ,7701 N ROANOKE DR,Tresspassing,2023118377
05/19/2023,010:23 ,4980 N BURNING BUSH CT,Disturbance,2023118371
05/19/2023,09:22 ,11300 N OLD NUMBER 7,911,2023118329
05/19/2023,08:52 ,2419 E ALAN CIR,911,2023118312
05/19/2023,08:36 ,4823-A E PRAIRIE CIR,911,2023118299
05/19/2023,05:27 ,1210-A E PRATHERSVILLE RD,911,2023118231
05/19/2023,00:15 ,11277 S BLACKHAWK TRL,911,2023118141
05/18/2023,231:21 ,403 W MCDOWELL ST,911,2023118114
05/18/2023,21:34 ,4001-38 S PONDEROSA ST,Tresspassing,2023118065
05/18/2023,19:33 ,9751 E VAN COURT RD,911,2023117992
05/18/2023,18:54 ,S ROSETA AVE/E SANTA ANNA DR,Shots Fired,2023117961
05/18/2023,17:11 ,8141 E GILMORE LN,Drug Crime,2023117905
05/18/2023,16:35 ,11370 N OLDEN RD,Theft,2023117869
05/18/2023,16:24 ,200 E DANIEL ST,911,2023117861
05/18/2023,15:07 ,6800 E HWY CC,911,2023117793
05/18/2023,15:01 ,E HACKBERRY BLVD/N CLEARVIEW RD,Assault,2023117784
05/18/2023,14:45 ,15471 N OLD HWY 63,911,2023117767
05/18/2023,13:29 ,470 S HWY UU,911,2023117710
05/18/2023,13:18 ,8033 N HWY 63 SB,911,2023117701
05/18/2023,12:37 ,7631 N ZACK RD,Warrant,2023117664
05/18/2023,12:18 ,400 E PINNACLES RD,Theft,2023117649
05/18/2023,12:12 ,520 E HINTON RD,911,2023117645
05/18/2023,12:05 ,6260 S WEST WAY,Theft,2023117638
05/18/2023,011:37 ,1511 S PICKFORD PL,911,2023117614
05/18/2023,011:26 ,5950 E HWY CC,911,2023117604
05/18/2023,011:23 ,7855 N BROOKHILL DR,911,2023117601
05/18/2023,09:57 ,4317 S GERMANTOWN DR,Disturbance,2023117521
05/18/2023,09:10 ,580-BLK W RTE K,911,2023117481
05/18/2023,07:00 ,4140 S RTE O,Death Investigation,2023117395
05/18/2023,06:45 ,4823-A E PRAIRIE CIR,911,2023117391
05/18/2023,00:34 ,800 DEMARET DR,911,2023117319
05/17/2023,231:59 ,520 E HINTON RD,911,2023117306
05/17/2023,231:21 ,304 E CANADA ST,911,2023117295
05/17/2023,231:13 ,4515-C W MILLBROOK DR,911,2023117293
05/17/2023,231:07 ,304 E CANADA ST,911,2023117291
05/17/2023,130:55 ,304 E CANADA ST,911,2023117281
05/17/2023,130:44 ,304 E CANADA ST,911,2023117279
05/17/2023,19:16 ,7715 E CEDAR HILLS RD,911,2023117107
05/17/2023,18:45 ,6600 N ONEAL RD,911,2023117075
05/17/2023,18:11 ,504 W MICHAEL CT,911,2023117052
05/17/2023,16:57 ,8877 E I70 DR NE,911,2023116982
05/17/2023,16:50 ,6800 E HWY CC,911,2023116977
05/17/2023,16:49 ,16001 N OLD NUMBER 7,Warrant,2023116975
05/17/2023,16:39 ,6403 W HWY 40,Warrant,2023116967
05/17/2023,16:34 ,W RICHLAND SCHOOL RD/HOWARD BOONE LINE,911,2023116957
05/17/2023,15:11 ,22704 S DEMARCO RD,911,2023116875
05/17/2023,14:51 ,2121-XYZ E COUNTY DR,911,2023116843
05/17/2023,13:40 ,9175 S BLAKE DR,911,2023116769
05/17/2023,13:10 ,9415 N NORTH BROWNS STATION RD,911,2023116740
05/17/2023,13:08 ,2033 N IVY LN,Theft,2023116737
05/17/2023,13:00 ,601 N HWY UU,911,2023116730
05/17/2023,12:59 ,22704 S DEMARCO RD,911,2023116729
05/17/2023,12:40 ,4819-A E MEADOW LARK LN,911,2023116711
05/17/2023,12:03 ,451 E HACKBERRY BLVD,911,2023116672
05/17/2023,011:58 ,7050 W WEHMEYER RD,911,2023116667
05/17/2023,011:46 ,7050 W WEHMEYER RD,911,2023116655
05/17/2023,011:39 ,2621 E DANCING WILLOW DR,911,2023116646
05/17/2023,011:24 ,8500 E TRADE CENTER DR,911,2023116630
05/17/2023,011:12 ,24350 N FAIRGROUNDS RD,911,2023116618
05/17/2023,011:07 ,7050 W WEHMEYER RD,911,2023116611
05/17/2023,011:05 ,7080 W WEHMEYER RD,911,2023116610
05/17/2023,09:46 ,7180 S CADET CT,Theft,2023116544
05/17/2023,09:33 ,1800-228 E PRATHERSVILLE RD,Disturbance,2023116536
05/17/2023,09:16 ,8504 W TRAILS WEST DR,Drug Crime,2023116522
05/17/2023,08:30 ,8501 N HWY VV,911,2023116492
05/17/2023,08:14 ,N HWY UU/W SUGAR CREEK DR,911,2023116479
05/17/2023,07:29 ,270 N RANGELINE RD,911,2023116444
05/17/2023,06:51 ,4404-D W MESA DR,911,2023116424
05/17/2023,04:26 ,4643 N KIRSTEN LN,Vandalism,2023116398
05/16/2023,21:13 ,9901 N CREEKLAND DR,Death Investigation,2023116242
05/16/2023,18:21 ,4252 E LOG PROVIDENCE RD,911,2023116123
05/16/2023,16:48 ,10510 E SERENITY CIR,Harassment,2023116040
05/16/2023,14:45 ,10051 E HWY OO,911,2023115928
05/16/2023,13:53 ,4339 W BETHANY DR,Disturbance,2023115875
05/16/2023,12:59 ,1511 S PICKFORD PL,911,2023115824
05/16/2023,12:29 ,6200 E ROBIN LN,911,2023115805
05/16/2023,010:05 ,4835-B E MEADOW LARK LN,Disturbance,2023115690
05/16/2023,010:04 ,24155 N BOONE RD,Assault,2023115688
05/16/2023,09:33 ,7312-3 N WADE SCHOOL RD,Harassment,2023115660
05/16/2023,05:53 ,7601-67 N HWY VV,911,2023115545
05/16/2023,04:31 ,757 DEMARET DR,911,2023115530
05/16/2023,02:49 ,7080 W WEHMEYER RD,911,2023115509
05/15/2023,130:41 ,171 E HACKBERRY BLVD,Disturbance,2023115444
05/15/2023,21:35 ,5592 E PINEHURST LN,Theft,2023115410
05/15/2023,21:17 ,714 DEMARET DR,911,2023115401
05/15/2023,20:46 ,4900 N SANDKER CT,Theft,2023115388
05/15/2023,19:07 ,1306-117 RANGE LINE ST,911,2023115342
05/15/2023,18:05 ,14351 S HWY DD,911,2023115297
05/15/2023,17:32 ,4001 S PONDEROSA ST,911,2023115275
05/15/2023,17:21 ,2150 E NEEDLE CT,911,2023115263
05/15/2023,15:52 ,4604 N INTERSTATE DR,911,2023115183
05/15/2023,15:19 ,1800 E PRATHERSVILLE RD,911,2023115164
05/15/2023,15:08 ,7601 N HWY VV,911,2023115148
05/15/2023,14:16 ,4515 W MILLBROOK DR,911,2023115109
05/15/2023,13:31 ,2419 E ALAN CIR,911,2023115069
05/15/2023,12:48 ,4207 W NURSERY CT,911,2023115030
05/15/2023,011:54 ,1214 S EL CHAPARRAL AVE,911,2023114980
05/15/2023,011:26 ,14601 N RTE U,911,2023114959
05/15/2023,010:29 ,4513 W MILLBROOK DR,911,2023114904
05/15/2023,010:06 ,2145 E COUNTY DR,911,2023114880
05/15/2023,09:25 ,4250 E WINN RD,911,2023114850
05/15/2023,09:04 ,2235 N TRAVELLER DR,911,2023114834
05/15/2023,04:34 ,5656 E YOSEMITE AVE,911,2023114728
05/15/2023,04:16 ,7601-105 N HWY VV,911,2023114725
05/15/2023,02:06 ,7701 N HICKORY DR,Disturbance,2023114686
05/15/2023,01:52 ,1800-168 E PRATHERSVILLE RD,911,2023114682
05/15/2023,01:27 ,600-8 S OGDEN ST,Disturbance,2023114674
05/15/2023,00:53 ,1706 NATIVE DANCER DR,GTA,2023114664
05/14/2023,130:49 ,110-7 E CANADA ST,911,2023114626
05/14/2023,21:58 ,2031 N FINNEGAN CT,911,2023114594
05/14/2023,21:50 ,1237 S EL CHAPARRAL AVE,911,2023114590
05/14/2023,21:24 ,4001-104 S PONDEROSA ST,Shots Fired,2023114577
05/14/2023,20:44 ,S BENNETT DR/E HWY 163,911,2023114564
05/14/2023,19:08 ,4747 E ELK PARK DR,911,2023114521
05/14/2023,18:41 ,4480 S HARVEST RD,911,2023114507
05/14/2023,18:39 ,765 DEMARET DR,Theft,2023114505
05/14/2023,17:42 ,7805 N PEMBROOK CT,Tresspassing,2023114465
05/14/2023,17:18 ,2351 N DOZIERS STATION RD,911,2023114437
05/14/2023,17:05 ,7750 S RTE N,Vandalism,2023114427
05/14/2023,16:00 ,6206-2 N WEST WILCOTT ST,911,2023114380
05/14/2023,15:59 ,710 DEMARET DR,911,2023114379
05/14/2023,15:03 ,11170 E FOUNTAIN ST,911,2023114347
05/14/2023,14:44 ,4451 N LIDDELL LN,Theft,2023114336
05/14/2023,14:40 ,19700 N PORTER RD,911,2023114328
05/14/2023,14:13 ,5150 E RAITT RD,911,2023114303
05/14/2023,011:58 ,4825 E MEYER INDUSTRIAL DR,911,2023114209
05/14/2023,011:02 ,831 S RTE O,911,2023114167
05/14/2023,010:54 ,3520 S HANCOCK HILL RD,911,2023114162
05/14/2023,010:52 ,1585 W WOODIE PROCTOR RD,911,2023114160
05/14/2023,09:30 ,8900 E OLD HWY 124,911,2023114115
05/14/2023,09:22 ,S SHELTON LN/E BURNETT SCHOOL RD,911,2023114109
05/14/2023,09:14 ,5481 E ST CHARLES RD,911,2023114099
05/14/2023,06:57 ,362 E CHRIS DR,Disturbance,2023114012
05/14/2023,06:35 ,4257 N THOMPSON RD,911,2023114004
05/14/2023,03:48 ,656 N GRACE LN,Theft,2023113954
05/14/2023,01:22 ,11505 S SMITH HATCHERY RD,DUI,2023113872
05/13/2023,18:44 ,747-D DEMARET DR,Disturbance,2023113630
05/13/2023,18:37 ,11505 S SMITH HATCHERY RD,911,2023113625
05/13/2023,18:22 ,3501-198 NEW HAVEN RD,911,2023113608
05/13/2023,17:59 ,9537 E I70 DR NE,911,2023113589
05/13/2023,17:51 ,22770 N BOURBON RD,911,2023113583
05/13/2023,17:36 ,12851 E SELBY LN,911,2023113570
05/13/2023,17:00 ,5350 W WOLFE RD,911,2023113541
05/13/2023,16:53 ,5350 W WOLFE RD,911,2023113538
05/13/2023,16:50 ,4001 W HWY 124,911,2023113537
05/13/2023,16:32 ,7405 W COUNTRY HILL RD,911,2023113518
05/13/2023,16:19 ,1802 E WHISENHUNT DR,911,2023113508
05/13/2023,16:17 ,6025 S HWY KK,911,2023113505
05/13/2023,15:51 ,7535 E SPIVA CROSSING RD,911,2023113481
05/13/2023,15:29 ,3541 N STADIUM BLVD,911,2023113469
05/13/2023,15:22 ,3770 E HWY 163,911,2023113462
05/13/2023,14:52 ,9100 E BALL RD,911,2023113450
05/13/2023,14:44 ,7080 W WEHMEYER RD,911,2023113449
05/13/2023,14:23 ,4250 E WINN RD,911,2023113435
05/13/2023,13:04 ,6401-B W HWY 40,911,2023113381
05/13/2023,12:51 ,4838 E MEADOW LARK LN,911,2023113369
05/13/2023,12:46 ,7403 E ARRATT CT,911,2023113368
05/13/2023,12:10 ,3770 E HWY 163,911,2023113331
05/13/2023,09:51 ,4175 W RTE F,911,2023113212
05/13/2023,08:23 ,12776 S WINDING RIVER RD,Theft,2023113147
05/13/2023,01:03 ,E RICHLAND RD/S OLIVET RD,Shots Fired,2023112961
05/13/2023,00:55 ,462-BLK N GLACIER DR,Shots Fired,2023112954
05/13/2023,00:54 ,DEMARET DR/HOGAN DR,Shots Fired,2023112952
05/12/2023,231:07 ,437 E CLEARVIEW DR,911,2023112891
05/12/2023,19:45 ,2419 E ALAN CIR,911,2023112756
05/12/2023,19:16 ,21425 BUSH LANDING RD,Bomb Threat,2023112737
05/12/2023,18:10 ,16800 S BUD WYMAN LN,Harassment,2023112680
05/12/2023,16:07 ,1765 W BLAKEMORE RD,911,2023112585
05/12/2023,15:44 ,4481 N ROEMER RD,Tresspassing,2023112561
05/12/2023,15:15 ,10625 S RTE N,911,2023112538
05/12/2023,13:35 ,10750 W WALNUT GROVE LN,Theft,2023112428
05/12/2023,12:30 ,332 E WINTER ST,911,2023112355
05/12/2023,011:45 ,8760 S SMITH HATCHERY RD,911,2023112314
05/12/2023,010:53 ,4001-12 S PONDEROSA ST,911,2023112259
05/12/2023,09:20 ,1765 W BLAKEMORE RD,911,2023112148
05/12/2023,03:56 ,6160 N EAST CIRCLE DR,911,2023112005
05/12/2023,02:36 ,8900 E OLD HWY 124,911,2023111986
05/11/2023,130:33 ,303 S PURDY LN,911,2023111847
05/11/2023,21:21 ,22801 S DEMARCO RD,911,2023111790
05/11/2023,19:04 ,4001 S PONDEROSA ST,911,2023111735
05/11/2023,18:45 ,13150 N RTE E,911,2023111721
05/11/2023,18:36 ,13150 N RTE E,911,2023111715
05/11/2023,17:53 ,13150 N RTE E,911,2023111685
05/11/2023,17:38 ,17680 N BARNES RD,911,2023111675
05/11/2023,16:56 ,3100 S BOBCAT CT,911,2023111645
05/11/2023,16:54 ,211 E WALL ST,911,2023111642
05/11/2023,16:23 ,6204 S RIDGEWOOD RD,911,2023111618
05/11/2023,16:13 ,5400 E LOG PROVIDENCE RD,911,2023111613
05/11/2023,15:50 ,11655 S BLACKHAWK TRL,911,2023111595
05/11/2023,15:49 ,7300-A E SUNNY VALE DR,GTA,2023111592
05/11/2023,15:33 ,2200 N RTE J,911,2023111572
05/11/2023,15:14 ,15001 N RTE Z,911,2023111551
05/11/2023,15:05 ,14145 N RTE E,911,2023111543
05/11/2023,14:31 ,8989-BLK E COLUMBUS CT,911,2023111517
05/11/2023,13:27 ,9601 N BOATMAN HILL RD,911,2023111472
05/11/2023,12:38 ,6000 N ONEAL RD,911,2023111434
05/11/2023,12:38 ,3901 E DEER PARK RD,911,2023111433
05/11/2023,010:26 ,7631 N ZACK RD,Theft,2023111342
05/11/2023,010:17 ,780 N EAST PARK LN,911,2023111335
05/11/2023,09:53 ,8400-TWR E TRADE CENTER DR,911,2023111311
05/11/2023,09:29 ,4001-25 S PONDEROSA ST,Theft,2023111282
05/11/2023,00:02 ,305 HOGAN DR,911,2023111080
05/10/2023,19:25 ,1409-A N REBEL DR,911,2023110906
05/10/2023,18:32 ,221 S HARRIS ST,911,2023110858
05/10/2023,18:29 ,12100 N OLD HWY 63,911,2023110854
05/10/2023,18:26 ,9401 E ELKIN RD,911,2023110853
05/10/2023,18:08 ,5150 W BRAZOS DR,Tresspassing,2023110838
05/10/2023,18:00 ,E HWY 22/N RTE V,911,2023110830
05/10/2023,17:32 ,543 S HARRIS ST,911,2023110810
05/10/2023,17:27 ,2551 S ROLLING HILLS RD,Tresspassing,2023110807
05/10/2023,16:52 ,1301 E DASH ST,911,2023110778
05/10/2023,16:33 ,8400 E TRADE CENTER DR,911,2023110757
05/10/2023,16:12 ,9100 E ST CHARLES RD,911,2023110742
05/10/2023,15:51 ,411 S HARRIS ST,911,2023110719
05/10/2023,15:16 ,6791 N HWY VV,Tresspassing,2023110680
05/10/2023,14:41 ,4770 E DEE WOODS RD,911,2023110641
05/10/2023,12:17 ,20350 N RTE F,911,2023110508
05/10/2023,011:26 ,6101 W HATTON CHAPEL RD,911,2023110449
05/10/2023,010:15 ,4476 W BELLVIEW DR,911,2023110381
05/10/2023,09:15 ,13567 N FRINK RD,911,2023110330
05/10/2023,07:51 ,7312 N WADE SCHOOL RD,Harassment,2023110274
05/10/2023,04:01 ,508 KATER LN,911,2023110224
05/09/2023,21:47 ,8900 E OLD HWY 124,911,2023110079
05/09/2023,20:50 ,4205 W MICHELLE CT,911,2023110037
05/09/2023,19:09 ,E HWY HH/N NORTH BROWNS STATION RD,911,2023109951
05/09/2023,19:00 ,1484 S SONORA DR,911,2023109946
05/09/2023,17:10 ,101 WARD ST,911,2023109862
05/09/2023,16:58 ,2419 E ALAN CIR,911,2023109848
05/09/2023,16:55 ,5903 N GREGORY DR,911,2023109843
05/09/2023,16:42 ,6490 S ALLTON PARK RD,911,2023109828
05/09/2023,16:24 ,4560-D W BELLVIEW DR,Disturbance,2023109812
05/09/2023,16:01 ,E TETON DR/GRACE LN,911,2023109785
05/09/2023,15:58 ,5556 E PINEHURST LN,911,2023109780
05/09/2023,15:02 ,9954 S RTE N,Theft,2023109715
05/09/2023,13:52 ,14965 S PALIS NICHOLS RD,911,2023109628
05/09/2023,13:51 ,8501 N HWY VV,911,2023109624
05/09/2023,13:39 ,14965 S PALIS NICHOLS RD,911,2023109611
05/09/2023,13:18 ,8200 E TURNER FARM RD,911,2023109595
05/09/2023,13:18 ,3411 S COUNTRY WOODS RD,911,2023109594
05/09/2023,12:50 ,4001-123 S PONDEROSA ST,911,2023109561
05/09/2023,12:20 ,2675 W RTE F,Fraud,2023109539
05/09/2023,12:11 ,1442 E PEABODY RD,911,2023109531
05/09/2023,011:28 ,111 W SEXTON ST,911,2023109490
05/09/2023,08:10 ,7701 N ROANOKE DR,911,2023109278
05/09/2023,06:56 ,758 DEMARET DR,911,2023109240
05/09/2023,06:48 ,758 DEMARET DR,911,2023109236
05/09/2023,06:44 ,S RANGELINE RD/E HWY WW,911,2023109234
05/08/2023,130:33 ,800 HOSPITAL DR,Warrant,2023109040
05/08/2023,130:08 ,6206 N WEST WILCOTT ST,Theft,2023109017
05/08/2023,20:40 ,8613 N KIMMY CT,911,2023108979
05/08/2023,20:30 ,17951 N RTE V,911,2023108971
05/08/2023,20:06 ,7601 E MOUNT HOPE RD,Disturbance,2023108958
05/08/2023,19:38 ,16860 N ANCHOROM RD,911,2023108936
05/08/2023,19:15 ,18700 S OLD HWY 63,911,2023108920
05/08/2023,17:53 ,5150 W BRAZOS DR,Tresspassing,2023108878
05/08/2023,17:50 ,16860 N ANCHOROM RD,911,2023108877
05/08/2023,17:31 ,6100-BLK E CLAYSVILLE RD,911,2023108855
05/08/2023,16:54 ,8877 E I70 DR NE,911,2023108824
05/08/2023,16:50 ,6791 N HWY VV,Tresspassing,2023108821
05/08/2023,16:13 ,3501 NEW HAVEN RD,911,2023108785
05/08/2023,15:07 ,8430 E I70 DR SE,911,2023108741
05/08/2023,14:57 ,19007 S OLD RTE A,911,2023108729
05/08/2023,14:06 ,200 E SEXTON ST,911,2023108694
05/08/2023,13:52 ,6010-2 N KENT DR,Vandalism,2023108673
05/08/2023,13:48 ,500 S HWY UU,911,2023108667
05/08/2023,13:16 ,17000 N WILLET RD,911,2023108647
05/08/2023,12:57 ,580 W RTE K,911,2023108629
05/08/2023,12:51 ,8900 E MOUNT HOPE RD,911,2023108623
05/08/2023,12:38 ,8200 E TURNER FARM RD,911,2023108612
05/08/2023,010:57 ,3501-114 NEW HAVEN RD,911,2023108535
05/08/2023,010:06 ,6011 N GREGORY DR,911,2023108475
05/08/2023,08:31 ,7727 S COUNTRY AIRE LN,911,2023108391
05/08/2023,06:17 ,S HWY 63 NB/S RTE A,DUI,2023108321
05/08/2023,05:58 ,9701 N HWY VV,911,2023108316
05/08/2023,05:50 ,A3,911,2023108315
05/08/2023,03:01 ,6183 N WEST WILCOTT ST,Disturbance,2023108289
05/08/2023,02:24 ,211 S RUBY ST,911,2023108265
05/07/2023,130:13 ,5676 N ROCKY FORK DR,Shots Fired,2023108141
05/07/2023,130:11 ,CONNECTOR/CONNECTOR OFFR EB,911,2023108139
05/07/2023,21:19 ,N RANGELINE RD/E RICHLAND RD,911,2023108114
05/07/2023,21:11 ,10400 N FLYNT LN,911,2023108108
05/07/2023,21:02 ,7301 W HUGHES RD,Tresspassing,2023108100
05/07/2023,20:36 ,15059 N HWY 124,911,2023108074
05/07/2023,20:02 ,1624 S EL CHAPARRAL AVE,911,2023108046
05/07/2023,19:32 ,680 N SHILOH AVE,Tresspassing,2023108024
05/07/2023,18:15 ,4980 N SANDKER CT,911,2023107980
05/07/2023,18:01 ,9533 S EARL CRANE RD,911,2023107971
05/07/2023,17:58 ,W LOGWOOD LN/DEAD END,911,2023107969
05/07/2023,17:25 ,6800 E HWY CC,911,2023107946
05/07/2023,17:17 ,17500 N RTE V,911,2023107943
05/07/2023,16:59 ,12000 N VARNON SCHOOL RD,911,2023107931
05/07/2023,16:51 ,300 S RICHLAND LN,Theft,2023107926
